,initial_accuracy,final_accuracy,genealogy,net_depth_min,net_depth_max,net_depth_avg,num_conv_layers,num_inception_modules,num_pooling_layers,num_IP_layers,min_IP_neurons,max_IP_neurons,avg_IP_neurons,min_IP_weights,max_IP_weights,avg_IP_weights,num_splits,min_split_width,max_split_width,avg_split_width,num_concats,min_concat_width,max_concat_width,avg_concat_width,min_conv_ker_area,max_conv_ker_area,avg_conv_ker_area,num_conv_features,num_conv_features,avg_num_conv_features,prop_conv_into_pool,prop_pool_into_pool,prop_padded_conv,prop_same_padded_conv,prop_1x1_conv,prop_square_kernels,prop_horiz_kernels,prop_vert_kernels,num_relu,num_sigmoid,num_tanh,num_max_pool,num_avg_pool,num_stochastic_pool,min_grid_reduction_area_consecutive,max_grid_reduction_area_consecutive,avg_grid_reduction_area_consecutive,min_grid_reduction_height_consecutive,max_grid_reduction_height_consecutive,avg_grid_reduction_height_consecutive,min_grid_reduction_width_consecutive,max_grid_reduction_width_consecutive,avg_grid_reduction_width_consecutive,min_grid_reduction_area_total,max_grid_reduction_area_total,avg_grid_reduction_area_total,min_grid_reduction_height_total,max_grid_reduction_height_total,avg_grid_reduction_height_total,min_grid_reduction_width_total,max_grid_reduction_width_total,avg_grid_reduction_width_total,prop_nonoverlapping,min_stride_h,max_stride_h,avg_stride_h,min_stride_w,max_stride_w,avg_stride_w,min_ratio_features_to_depth,max_ratio_features_to_depth,avg_ratio_features_to_depth,min_ratio_features_to_kerArea,max_ratio_features_to_kerArea,avg_ratio_features_to_kerArea,min_ratio_features_to_kerWidth,max_ratio_features_to_kerWidth,avg_ratio_features_to_kerWidth,min_ratio_features_to_kerHeight,max_ratio_features_to_kerHeight,avg_ratio_features_to_kerHeight,min_ratio_kerArea_to_depth,max_ratio_kerArea_to_depth,avg_ratio_kerArea_to_depth,min_ratio_kerWidth_to_depth,max_ratio_kerWidth_to_depth,avg_ratio_kerWidth_to_depth,min_ratio_kerHeight_to_depth,max_ratio_kerHeight_to_depth,avg_ratio_kerHeight_to_depth
00143_00005_01982,0.00285,0.74905,00143,14,16,15.5,26,3,10,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,99.0,62.15384615384615,16.0,128.0,62.15384615384615,0.3076923076923077,0.2,0.46153846153846156,0.0,0.5384615384615384,0.7222222222222222,0.1111111111111111,0.05555555555555555,24,2,0,9,1,0,0.02777777777777779,0.768303985171455,0.22604411766364843,0.0,0.5192307692307692,0.15231959352260108,0.02631578947368418,0.5180722891566265,0.10193321198394122,0.92125,0.92125,0.92125,0.8200000000000001,0.8200000000000001,0.8200000000000001,0.5625,0.5625,0.5625,0.0,1,2,1.1818181818181819,1,2,1.0909090909090908,1.1428571428571428,51.2,29.51746031746032,0.5079365079365079,96.0,29.594689754689753,2.909090909090909,96.0,36.390809190809186,3.5555555555555554,96.0,37.319658119658115,0.14285714285714285,63.0,8.221336996336998,0.14285714285714285,11.0,1.6860805860805859,0.14285714285714285,9.0,1.08992673992674
00143_00007_01085,0.00285,0.66175,00143,12,13,12.75,22,2,7,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,490.0,56.81818181818182,1.0,128.0,56.81818181818182,0.3181818181818182,0.0,0.5454545454545454,0.0,0.45454545454545453,0.5517241379310345,0.3103448275862069,0.13793103448275862,20,0,0,7,0,0,0.02631578947368418,0.9784211472756699,0.4161209606061539,0.0,0.9552238805970149,0.24466015785732995,0.0,0.8780487804878049,0.2360842386988862,0.99625,0.99625,0.99625,0.94,0.94,0.94,0.9375,0.9375,0.9375,0.0,1,17,2.6842105263157894,1,8,1.8421052631578947,0.2,42.666666666666664,22.68278388278388,0.0653061224489796,96.0,29.061694495980213,0.1111111111111111,96.0,32.52265512265512,0.45714285714285713,96.0,43.865800865800864,0.16666666666666666,490.0,45.41580086580087,0.16666666666666666,7.0,1.1690476190476191,0.16666666666666666,70.0,6.644805194805195
00143_00006_00152,0.00285,0.3392,00143,13,15,14.5,26,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,63.84615384615385,16.0,128.0,63.84615384615385,0.23076923076923078,0.25,0.3076923076923077,0.0,0.6923076923076923,0.8529411764705882,0.029411764705882353,0.058823529411764705,24,0,0,8,0,0,0.11111111111111116,0.8830272546496666,0.30630383314208354,0.0,0.5145631067961165,0.1325114542495588,0.0,0.7590361445783133,0.24216487160764266,0.962875,0.962875,0.962875,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.8875,0.8875,0.8875,0.0,1,2,1.125,1,4,1.375,1.1428571428571428,64.0,33.406349206349205,0.6530612244897959,128.0,44.76203035060178,4.571428571428571,128.0,48.93626373626374,4.571428571428571,128.0,48.93626373626374,0.14285714285714285,49.0,4.535439560439561,0.14285714285714285,7.0,0.8463369963369964,0.14285714285714285,7.0,0.8463369963369964
00145_00006_02854,0.00285,0.3392,00145,12,13,12.75,18,2,11,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,51.0,65.77777777777777,16.0,128.0,65.77777777777777,0.2777777777777778,0.36363636363636365,0.4444444444444444,0.0,0.5555555555555556,0.6896551724137931,0.1724137931034483,0.13793103448275862,18,0,0,10,1,0,0.028169014084507005,0.7,0.15616313797940193,0.0,0.6666666666666667,0.1283061142173658,0.0,0.09999999999999998,0.036077708307551394,0.787,0.787,0.787,0.76,0.76,0.76,0.11250000000000004,0.11250000000000004,0.11250000000000004,0.0,1,3,1.2105263157894737,1,1,1.0,1.6,64.0,39.28888888888889,1.28,96.0,30.122095653076045,5.647058823529412,96.0,43.41263616557734,6.4,96.0,37.19788359788359,0.25,25.5,4.07037037037037,0.25,8.5,1.3814814814814813,0.25,2.3333333333333335,0.825925925925926
00145_00006_00155,0.00285,0.3392,00145,12,14,13.5,24,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,59.833333333333336,16.0,128.0,59.833333333333336,0.25,0.25,0.4166666666666667,0.0,0.5833333333333334,0.78125,0.03125,0.0625,24,0,0,7,1,0,0.054826254826254806,0.7660545092993333,0.18918821882154463,0.019607843137254943,0.5145631067961165,0.11882398175183252,0.027027027027026973,0.5180722891566265,0.10478947345484704,0.85975,0.85975,0.85975,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.575,0.575,0.575,0.0,1,2,1.1111111111111112,1,2,1.1111111111111112,1.3333333333333333,64.0,35.25333333333333,0.7755102040816326,96.0,31.202403628117917,5.428571428571429,96.0,36.85238095238095,5.428571428571429,96.0,37.91904761904762,0.16666666666666666,49.0,5.4218253968253975,0.16666666666666666,7.0,1.055952380952381,0.16666666666666666,7.0,1.0003968253968254
00145_00009_01757,0.00285,0.3392,00145,9,9,9.0,9,0,4,0,8,8,8.0,8,8,8.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,49.0,64.11111111111111,1.0,128.0,64.11111111111111,0.4444444444444444,0.0,0.6666666666666666,0.0,0.3333333333333333,0.38461538461538464,0.15384615384615385,0.15384615384615385,6,0,0,4,0,0,0.0755555555555556,0.9067055393586005,0.6595124348810983,0.0,0.6734693877551021,0.32060649891024373,0.03703703703703709,0.7857142857142857,0.542347166443552,0.99875,0.99875,0.99875,0.9,0.9,0.9,0.9875,0.9875,0.9875,0.2,1,3,1.6,1,5,2.6,0.2,32.0,22.553333333333335,0.6530612244897959,128.0,31.900680272108843,1.0,128.0,36.32698412698413,1.0,128.0,43.79365079365079,0.2,49.0,12.411111111111111,0.2,7.0,2.4851851851851854,0.2,7.0,1.9666666666666666
00145_00005_02601,0.00285,0.58575,00145,10,10,10.0,6,0,8,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,3.0,252.0,72.66666666666667,10.0,112.0,72.66666666666667,0.8333333333333334,0.375,1.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,6,0,0,7,1,0,0.02631578947368418,0.9382143960457213,0.22133424121240042,0.0,0.8717948717948718,0.15571690214547354,0.0,0.5180722891566265,0.13085344833918072,0.93525,0.93525,0.93525,0.86,0.86,0.86,0.5375,0.5375,0.5375,0.0,1,7,1.8571428571428572,1,2,1.1428571428571428,2.0,56.0,28.285714285714285,0.03968253968253968,37.333333333333336,23.12433862433863,1.4285714285714286,37.333333333333336,23.587301587301592,0.2777777777777778,112.0,69.42592592592592,1.0,252.0,84.83333333333333,1.0,7.0,3.1666666666666665,0.3333333333333333,36.0,12.277777777777779
00145_00008_00406,0.00285,0.3392,00145,9,10,9.75,10,1,7,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,25.0,62.4,16.0,128.0,62.4,0.3,0.2857142857142857,0.6,0.0,0.4,0.5294117647058824,0.23529411764705882,0.11764705882352941,10,0,0,7,0,0,0.025974025974025983,0.9313725490196079,0.26876815856574715,0.0,0.9313725490196079,0.24101702219349277,0.0,0.05555555555555558,0.030816622990536044,0.9575,0.9575,0.9575,0.95,0.95,0.95,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.15384615384615385,1,14,3.0,1,1,1.0,2.0,85.33333333333333,41.22222222222222,1.28,96.0,27.60736507936508,6.4,96.0,36.906666666666666,2.2857142857142856,96.0,45.36380952380952,0.3333333333333333,14.0,4.183333333333334,0.3333333333333333,2.0,0.9333333333333333,0.3333333333333333,14.0,3.2333333333333334
00145_00008_01008,0.00285,0.54795,00145,8,8,8.0,4,0,7,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,2.0,768.0,64.0,32.0,96.0,64.0,1.75,0.0,0.5,0.0,0.0,0.0,0.5454545454545454,0.18181818181818182,4,0,0,6,1,0,0.06666666666666665,0.9740086000955566,0.29914868450674065,0.0,0.8521739130434782,0.21599240486708515,0.0625,0.8241758241758241,0.21545954045954038,0.9805,0.9805,0.9805,0.88,0.88,0.88,0.8375,0.8375,0.8375,0.0,1,6,1.9090909090909092,1,5,1.7272727272727273,2.6666666666666665,48.0,32.53333333333334,0.041666666666666664,48.0,24.020833333333332,1.3333333333333333,48.0,24.666666666666668,1.0,96.0,48.5,1.0,768.0,384.5,1.0,24.0,12.5,0.5,32.0,16.25
00145_00008_01344,0.00285,0.67335,00145,10,11,10.75,10,1,8,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,25.0,67.0,16.0,128.0,67.0,0.4,0.25,0.4,0.0,0.6,0.5,0.2222222222222222,0.2777777777777778,8,2,0,7,1,0,0.012658227848101222,0.23545454545454547,0.09716565526494932,0.011235955056179803,0.10999999999999999,0.04262140122411969,0.0,0.22666666666666668,0.05604275197495537,0.42725,0.42725,0.42725,0.20999999999999996,0.20999999999999996,0.20999999999999996,0.275,0.275,0.275,0.0,1,1,1.0,1,1,1.0,2.0,85.33333333333333,48.888888888888886,1.28,96.0,35.75022222222222,6.4,96.0,41.50666666666667,6.4,96.0,46.306666666666665,0.3333333333333333,6.25,1.9833333333333332,0.3333333333333333,2.0,0.9333333333333333,0.3333333333333333,1.25,0.7333333333333333
00146_00007_01761,0.00285,0.7142,00146,14,16,15.5,26,3,10,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,49.0,58.23076923076923,16.0,128.0,58.23076923076923,0.3076923076923077,0.2,0.5384615384615384,0.0,0.46153846153846156,0.6944444444444444,0.05555555555555555,0.1388888888888889,24,0,0,9,1,0,0.08799999999999997,0.8,0.42988171156878024,0.0,0.8,0.19225736327678078,0.0,0.75,0.2843051693955308,0.996625,0.996625,0.996625,0.91,0.91,0.91,0.9625,0.9625,0.9625,0.08333333333333333,1,5,1.4166666666666667,1,3,1.25,1.1428571428571428,51.2,26.684126984126987,0.6530612244897959,96.0,27.792799581371014,4.571428571428571,96.0,37.32087912087912,4.571428571428571,96.0,33.65934065934066,0.14285714285714285,49.0,5.144413919413919,0.14285714285714285,7.0,0.9168498168498169,0.14285714285714285,7.0,1.1412087912087914
00146_00005_02428,0.00285,0.74795,00146,13,15,14.5,24,3,10,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,112.0,53.666666666666664,16.0,128.0,53.666666666666664,0.3333333333333333,0.2,0.4166666666666667,0.0,0.5833333333333334,0.7058823529411765,0.058823529411764705,0.058823529411764705,24,0,0,10,0,0,0.0719656283566058,0.8884053119071532,0.18201755012804946,0.020408163265306145,0.5145631067961165,0.08919923452047765,0.050000000000000044,0.7701149425287357,0.1349128960416593,0.92,0.92,0.92,0.6,0.6,0.6,0.8,0.8,0.8,0.0,1,2,1.1,1,4,1.3,1.3333333333333333,64.0,29.519999999999992,0.2857142857142857,96.0,31.017142857142858,2.0,96.0,36.13333333333333,4.571428571428571,96.0,35.958730158730155,0.16666666666666666,112.0,10.421825396825398,0.16666666666666666,16.0,1.7226190476190475,0.16666666666666666,7.0,1.0003968253968256
00146_00006_00156,0.00285,0.6419,00146,11,12,11.75,17,2,9,0,8,8,8.0,8,8,8.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,25.0,49.94117647058823,1.0,128.0,49.94117647058823,0.29411764705882354,0.2222222222222222,0.35294117647058826,0.0,0.6470588235294118,0.6538461538461539,0.07692307692307693,0.19230769230769232,14,2,0,8,1,0,0.010309278350515427,0.5800000000000001,0.11982708448832387,0.010309278350515427,0.06521739130434778,0.02225518239906459,0.0,0.5625,0.10104318604318602,0.656,0.656,0.656,0.14,0.14,0.14,0.6,0.6,0.6,0.0,1,1,1.0,1,1,1.0,0.25,85.33333333333333,32.56458333333333,1.0,96.0,31.05908496732026,1.0,96.0,36.89019607843137,1.0,96.0,35.0078431372549,0.2,6.25,1.4627450980392158,0.2,1.25,0.5803921568627451,0.2,1.5,0.6980392156862746
00147_00006_00157,0.00285,0.3392,00147,11,11,11.0,11,0,5,0,8,8,8.0,8,8,8.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,124.0,34.81818181818182,1.0,96.0,34.81818181818182,0.45454545454545453,0.0,0.36363636363636365,0.0,0.45454545454545453,0.4375,0.1875,0.25,6,2,0,4,1,0,0.04347826086956519,0.9479245283018868,0.4697531209151345,0.0,0.7572815533980582,0.25005550342055965,0.0,0.9433962264150944,0.30511548767970686,0.9955,0.9955,0.9955,0.88,0.88,0.88,0.9625,0.9625,0.9625,0.0,1,4,1.5454545454545454,1,14,3.5454545454545454,0.16666666666666666,32.0,14.72579365079365,0.6530612244897959,32.0,9.077682685977615,1.0,32.0,12.93967322999581,1.0,32.0,14.012987012987015,0.16666666666666666,49.0,16.65757575757576,0.16666666666666666,10.333333333333334,3.3393939393939394,0.16666666666666666,7.0,1.7484848484848485
00148_00007_01585,0.00285,0.3392,00148,5,5,5.0,4,0,2,0,8,8,8.0,1536,1536,1536.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,1.0,96.0,96.0,96.0,96.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,4,0,0,2,0,0,0.9155,0.9155,0.9155,0.87,0.87,0.87,0.35,0.35,0.35,0.9155,0.9155,0.9155,0.87,0.87,0.87,0.35,0.35,0.35,0.0,1,1,1.0,1,1,1.0,2.6666666666666665,96.0,58.13333333333334,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,0.5,1.0,0.75,0.5,1.0,0.75,0.5,1.0,0.75
00148_00006_00158,0.00285,0.6745,00148,5,5,5.0,4,0,2,0,8,8,8.0,512,512,512.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,3003.0,32.0,32.0,32.0,32.0,0.5,0.0,0.5,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,0,0,2,0,0,0.25,0.9982433025911287,0.6241216512955643,0.0,0.9855072463768116,0.4927536231884058,0.25,0.8787878787878788,0.5643939393939394,0.99775,0.99775,0.99775,0.98,0.98,0.98,0.8875,0.8875,0.8875,0.0,1,61,31.0,1,7,4.0,2.6666666666666665,32.0,19.733333333333334,0.010656010656010656,32.0,16.005328005328003,0.8205128205128205,32.0,16.41025641025641,0.4155844155844156,32.0,16.20779220779221,0.5,3003.0,1501.75,0.5,39.0,19.75,0.5,77.0,38.75
00149_00005_00159,0.00285,0.3392,00149,11,12,11.75,20,2,7,0,8,8,8.0,4096,4096,4096.0,5,2,5,3.6,7,2,4,2.5714285714285716,1.0,25.0,70.4,16.0,128.0,70.4,0.15,0.2857142857142857,0.3,0.0,0.7,0.7407407407407407,0.1111111111111111,0.07407407407407407,18,0,0,7,0,0,0.045454545454545414,0.6716417910447761,0.24002786340506482,0.0,0.35,0.0858510794431498,0.04347826086956519,0.6716417910447761,0.16119492722348008,0.846,0.846,0.846,0.43999999999999995,0.43999999999999995,0.43999999999999995,0.725,0.725,0.725,0.15384615384615385,1,1,1.0,1,3,1.3076923076923077,1.3333333333333333,64.0,40.38484848484848,1.28,121.0,51.683555555555564,6.4,121.0,55.039999999999985,6.4,121.0,59.30666666666666,0.2,4.166666666666667,1.0550000000000002,0.2,3.0,0.6216666666666667,0.2,1.0,0.4216666666666667
00150_00005_00160,0.00285,0.661,00150,13,15,14.5,26,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,245.0,65.76923076923077,1.0,128.0,65.76923076923077,0.23076923076923078,0.25,0.38461538461538464,0.0,0.5384615384615384,0.6764705882352942,0.14705882352941177,0.11764705882352941,24,0,0,7,1,0,0.05882352941176472,0.95916324692223,0.47913842122314315,0.0,0.8125,0.33912264420331245,0.0,0.8762886597938144,0.2526654960160115,0.998125,0.998125,0.998125,0.97,0.97,0.97,0.9375,0.9375,0.9375,0.0,1,3,1.3,1,7,1.7,0.5,105.0,39.37857142857143,0.16666666666666666,101.0,37.29604395604396,0.3333333333333333,101.0,45.071794871794864,0.5,101.0,42.31538461538461,0.14285714285714285,245.0,19.8239010989011,0.14285714285714285,35.0,3.0771062271062273,0.14285714285714285,7.0,0.9040293040293039
00150_00007_02086,0.00285,0.3392,00150,12,14,13.5,20,3,12,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,25.0,64.8,16.0,128.0,64.8,0.3,0.3333333333333333,0.3,0.0,0.7,0.78125,0.125,0.0,20,0,0,9,3,0,0.016129032258064502,0.27768640350877194,0.06935809589975797,0.0,0.11458333333333337,0.026190502085178733,0.016129032258064502,0.1842105263157895,0.04600988382847553,0.37312500000000004,0.37312500000000004,0.37312500000000004,0.15000000000000002,0.15000000000000002,0.15000000000000002,0.26249999999999996,0.26249999999999996,0.26249999999999996,0.0,1,1,1.0,1,1,1.0,2.0,128.0,89.22222222222221,1.28,96.0,43.12533333333333,6.4,96.0,48.16,6.4,96.0,48.16,0.25,8.333333333333334,1.8233333333333335,0.25,1.6666666666666667,0.6966666666666665,0.25,1.6666666666666667,0.6966666666666665
00151_00006_00162,,,00151,11,12,11.75,22,2,5,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,85.0,60.72727272727273,1.0,128.0,60.72727272727273,0.22727272727272727,0.0,0.5454545454545454,0.0,0.36363636363636365,0.6666666666666666,0.14814814814814814,0.14814814814814814,20,0,0,4,1,0,0.08799999999999997,0.9869565217391304,0.5035195024697586,0.0,0.8,0.22998590916833117,0.0,0.9347826086956522,0.40380928749322237,0.998875,0.998875,0.998875,0.91,0.91,0.91,0.9875,0.9875,0.9875,0.21052631578947367,1,5,1.5263157894736843,1,17,2.8947368421052633,0.2,59.0,27.093040293040296,0.5,96.0,24.663047158257243,0.5,96.0,38.00720651897122,1.0,96.0,30.135281385281385,0.16666666666666666,49.0,9.046103896103896,0.16666666666666666,8.5,1.6629870129870128,0.16666666666666666,7.0,1.2357142857142855
00152_00007_01781,,,00152,14,16,15.5,28,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,84.0,60.0,16.0,128.0,60.0,0.21428571428571427,0.25,0.5,0.0,0.5,0.6388888888888888,0.2222222222222222,0.05555555555555555,24,0,0,8,0,0,0.0714285714285714,0.9508196721311475,0.37373865761494685,0.0,0.9508196721311475,0.28624691929641793,0.0,0.6823529411764706,0.1332134983062193,0.9925,0.9925,0.9925,0.97,0.97,0.97,0.75,0.75,0.75,0.09090909090909091,1,23,3.090909090909091,1,3,1.1818181818181819,1.0,42.666666666666664,23.845578231292524,0.38095238095238093,96.0,31.07563738538894,2.6666666666666665,96.0,37.021428571428565,1.391304347826087,96.0,43.96876663708962,0.125,84.0,7.6151927437641715,0.125,12.0,1.318140589569161,0.125,11.5,1.5562358276643995
00152_00006_00163,0.00285,0.59715,00152,9,10,9.75,18,2,5,0,8,8,8.0,4096,4096,4096.0,5,2,4,3.2,7,2,4,2.5714285714285716,1.0,25.0,70.55555555555556,16.0,128.0,70.55555555555556,0.16666666666666666,0.0,0.4444444444444444,0.0,0.5555555555555556,0.7391304347826086,0.08695652173913043,0.17391304347826086,16,0,0,4,1,0,0.21875,0.9397590361445783,0.4602777201412734,0.0,0.8026315789473684,0.20594030324680482,0.0,0.9397590361445783,0.2667394854141842,0.990625,0.990625,0.990625,0.85,0.85,0.85,0.9375,0.9375,0.9375,0.15384615384615385,1,5,1.6153846153846154,1,15,3.1538461538461537,1.6,71.0,48.25185185185185,1.28,100.0,38.055802469135806,4.8,100.0,48.096296296296295,6.4,100.0,51.91851851851852,0.25,10.0,2.5703703703703704,0.25,10.0,1.5481481481481483,0.25,5.0,0.9370370370370371
00153_00005_01833,0.00285,0.3392,00153,12,14,13.5,25,3,6,0,8,8,8.0,8,8,8.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,49.0,57.0,1.0,128.0,57.0,0.24,0.0,0.4,0.0,0.52,0.7741935483870968,0.06451612903225806,0.12903225806451613,24,0,0,5,1,0,0.06666666666666665,0.9298163527898,0.3957910518158793,0.0,0.854368932038835,0.19117530258306953,0.0,0.875,0.2811085612290432,0.9985,0.9985,0.9985,0.94,0.94,0.94,0.975,0.975,0.975,0.0,1,7,1.6666666666666667,1,7,1.7777777777777777,0.16666666666666666,64.0,30.955411255411253,0.6530612244897959,96.0,30.894733786848068,1.0,96.0,39.07593650793651,1.0,96.0,37.65371428571428,0.125,49.0,5.543285714285714,0.125,9.0,1.5920476190476192,0.125,7.0,0.9387142857142856
00153_00007_01832,,,00153,12,13,12.75,14,1,8,0,8,8,8.0,2048,2048,2048.0,4,2,4,3.0,6,2,4,2.3333333333333335,1.0,238.0,58.42857142857143,1.0,128.0,58.42857142857143,0.5714285714285714,0.0,0.42857142857142855,0.0,0.5714285714285714,0.5,0.2727272727272727,0.22727272727272727,12,0,0,8,0,0,0.050000000000000044,0.7943498130452846,0.32580537200635007,0.0,0.6774193548387097,0.1894118651269454,0.0,0.7590361445783133,0.17624910670249921,0.9575,0.9575,0.9575,0.8,0.8,0.8,0.7875,0.7875,0.7875,0.0,1,3,1.2857142857142858,1,4,1.4285714285714286,0.25,51.2,27.70333333333333,0.13445378151260504,96.0,30.15248329634884,1.0,96.0,34.118862090290655,0.9411764705882353,96.0,35.78207282913165,0.2,238.0,37.688095238095244,0.2,7.0,2.0214285714285714,0.2,34.0,5.378571428571428
00153_00006_01248,0.00285,0.2614,00153,11,12,11.75,18,2,9,0,8,8,8.0,4096,4096,4096.0,5,2,5,3.6,7,2,4,2.5714285714285716,1.0,3536.0,61.22222222222222,3.0,128.0,61.22222222222222,0.3888888888888889,0.2222222222222222,0.4444444444444444,0.0,0.4444444444444444,0.5185185185185185,0.07407407407407407,0.2222222222222222,16,2,0,8,1,0,0.125,0.99484425349087,0.32830619782539056,0.0,0.9323308270676691,0.22249263509651326,0.0,0.9238095238095239,0.21253132832080204,0.9955,0.9955,0.9955,0.94,0.94,0.94,0.925,0.925,0.925,0.0,1,12,2.1578947368421053,1,10,1.9473684210526316,1.6,64.0,31.95555555555556,0.0008484162895927602,96.0,31.278118959834647,0.057692307692307696,96.0,41.45826210826211,0.04411764705882353,96.0,38.56786492374728,0.25,3536.0,394.162962962963,0.25,52.0,6.27037037037037,0.25,68.0,8.02962962962963
00153_00005_00164,,,00153,12,14,13.5,24,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,5,3.6666666666666665,8,2,4,2.75,1.0,490.0,64.66666666666667,16.0,128.0,64.66666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.5,0.65625,0.25,0.0625,24,0,0,7,1,0,0.0714285714285714,0.9962237007732422,0.436920904875859,0.0,0.9776119402985075,0.2660945273631841,0.0714285714285714,0.8313253012048193,0.29185963634758816,0.9985,0.9985,0.9985,0.97,0.97,0.97,0.95,0.95,0.95,0.1,1,34,4.3,1,6,1.6,1.3333333333333333,64.0,40.45333333333333,0.0653061224489796,96.0,35.94321995464853,4.571428571428571,96.0,40.51428571428571,0.45714285714285713,96.0,48.17142857142858,0.16666666666666666,490.0,41.852380952380955,0.16666666666666666,7.0,1.0142857142857142,0.16666666666666666,70.0,6.1948412698412705
00153_00008_01414,0.00285,0.3392,00153,11,13,12.5,22,3,8,0,8,8,8.0,2048,2048,2048.0,6,2,4,3.3333333333333335,8,2,4,2.75,1.0,25.0,67.63636363636364,16.0,128.0,67.63636363636364,0.18181818181818182,0.25,0.2727272727272727,0.0,0.7272727272727273,0.8333333333333334,0.1,0.06666666666666667,22,0,0,7,1,0,0.042857142857142816,0.8425,0.18599367969918706,0.0,0.30000000000000004,0.06149329296936164,0.0,0.775,0.15866750208855476,0.8492500000000001,0.8492500000000001,0.8492500000000001,0.32999999999999996,0.32999999999999996,0.32999999999999996,0.775,0.775,0.775,0.0,1,1,1.0,1,1,1.0,1.6,96.0,65.53333333333333,1.28,96.0,47.93212121212121,6.4,96.0,52.5090909090909,6.4,96.0,52.5090909090909,0.2,6.25,1.324242424242424,0.2,1.25,0.5363636363636363,0.2,1.25,0.5363636363636363
00154_00006_00165,,,00154,9,9,9.0,7,0,5,0,8,8,8.0,1016,1016,1016.0,3,2,4,2.6666666666666665,5,2,2,2.0,1.0,150.0,63.857142857142854,32.0,127.0,63.857142857142854,0.7142857142857143,0.0,0.5714285714285714,0.0,0.42857142857142855,0.25,0.25,0.3333333333333333,6,0,0,4,1,0,0.1428571428571429,0.768303985171455,0.36713339588172256,0.050000000000000044,0.5192307692307692,0.21585545186735663,0.0357142857142857,0.5180722891566265,0.22088849224056725,0.8955,0.8955,0.8955,0.62,0.62,0.62,0.725,0.725,0.725,0.0,1,2,1.2222222222222223,1,2,1.2222222222222223,1.6,32.0,24.16875,0.5079365079365079,127.0,27.613696145124717,4.571428571428571,127.0,34.077551020408166,3.2,127.0,29.21587301587301,0.25,63.0,32.464285714285715,0.25,7.0,2.654761904761905,0.25,10.0,5.607142857142857
